test_title,client_name,run_duration_ms,ingestion_timestamp,test_file,test_name,test_opcode,test_params,block_limit_million,opcount,exclude_reason
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,4224,2026-03-11 00:48:18.106164456+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-0_bytes_data,5,4383.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,6923,2026-02-09 20:59:35.436652984+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-0_bytes_data,60,52746.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,4221,2026-02-08 23:38:48.018944172+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_non_zero_data,10,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,3922,2026-03-11 00:57:44.818951991+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_non_zero_data,15,2.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,4025,2026-03-10 14:57:54.866091783+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_non_zero_data,20,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,4224,2026-03-11 07:39:19.435966672+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_non_zero_data,25,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,4220,2026-02-09 11:14:33.669128351+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_non_zero_data,30,4.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,4023,2026-03-11 01:25:06.134896096+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_non_zero_data,5,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,4417,2026-02-08 19:16:39.880090753+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_non_zero_data,60,7.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,3920,2026-02-08 16:05:56.833479601+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_zeros_data,10,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,3942,2026-03-11 09:51:15.190137597+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_zeros_data,15,2.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,4022,2026-03-11 03:24:52.296281871+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_zeros_data,20,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,3927,2026-03-10 18:06:25.289839231+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_zeros_data,25,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,4220,2026-02-09 16:53:52.238719891+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_zeros_data,30,4.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,4125,2026-03-10 22:04:58.415091590+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_zeros_data,5,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,4221,2026-02-08 19:24:22.963485726+00:00,test_log,test_log,LOG2,fixed_offset_True-zeros_topic-1_MiB_zeros_data,60,7.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,4021,2026-02-07 21:58:41.671319986+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-0_bytes_data,10,8723.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,4025,2026-03-09 22:04:25.853025883+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-0_bytes_data,15,13094.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,4123,2026-03-10 09:37:39.387792835+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-0_bytes_data,20,17446.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,4224,2026-03-10 06:59:57.829389930+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-0_bytes_data,25,21817.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,4821,2026-02-06 19:30:31.954045147+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-0_bytes_data,30,26187.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4124,2026-03-09 23:29:35.888743050+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-0_bytes_data,5,4353.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,4720,2026-02-07 17:08:03.234908766+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-0_bytes_data,60,52374.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,3920,2026-02-07 18:23:20.504795283+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_non_zero_data,10,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,4024,2026-03-10 03:42:41.445530027+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_non_zero_data,15,2.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,4022,2026-03-10 01:40:35.330486899+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_non_zero_data,20,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,4221,2026-03-09 15:59:08.723359555+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_non_zero_data,25,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,4121,2026-02-06 21:07:07.114582766+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_non_zero_data,30,4.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,3922,2026-03-10 09:08:15.968841430+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_non_zero_data,5,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,4120,2026-02-06 16:42:56.127842745+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_non_zero_data,60,7.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,4121,2026-02-06 16:49:18.388571137+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_zeros_data,10,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,4052,2026-03-09 15:50:02.062229068+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_zeros_data,15,2.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,3923,2026-03-09 17:32:12.173683451+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_zeros_data,20,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,3922,2026-03-10 00:10:54.725803134+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_zeros_data,25,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,3919,2026-02-07 01:38:13.700897834+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_zeros_data,30,4.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4224,2026-03-10 03:25:44.212977914+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_zeros_data,5,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,4219,2026-02-07 03:37:03.133239928+00:00,test_log,test_log,LOG2,fixed_offset_False-non_zero_topic-1_MiB_zeros_data,60,7.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,4016,2026-02-07 06:40:32.328805747+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-0_bytes_data,10,8723.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,4122,2026-03-10 06:50:52.981118709+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-0_bytes_data,15,13094.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,4225,2026-03-09 22:09:36.880249022+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-0_bytes_data,20,17446.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,4352,2026-03-09 19:27:18.867921789+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-0_bytes_data,25,21817.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,4320,2026-02-07 23:17:01.708632348+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-0_bytes_data,30,26187.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,3922,2026-03-10 01:38:03.568249727+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-0_bytes_data,5,4353.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,5219,2026-02-07 22:27:45.886062289+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-0_bytes_data,60,52374.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,3913,2026-02-07 17:30:59.642486028+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_non_zero_data,10,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,4022,2026-03-10 10:48:11.440411521+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_non_zero_data,15,2.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,4024,2026-03-09 16:42:53.284934411+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_non_zero_data,20,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,3922,2026-03-10 04:01:25.491435018+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_non_zero_data,25,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,3919,2026-02-07 11:44:26.554463725+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_non_zero_data,30,4.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,3923,2026-03-10 05:59:44.078011445+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_non_zero_data,5,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,3922,2026-02-07 11:03:12.159593844+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_non_zero_data,60,7.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,4121,2026-02-07 03:01:11.704354303+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_zeros_data,10,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,4120,2026-03-09 22:52:56.282708473+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_zeros_data,15,2.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,3922,2026-03-10 00:22:28.445538806+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_zeros_data,20,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,3822,2026-03-09 17:23:58.145807917+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_zeros_data,25,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,4213,2026-02-07 01:26:33.143858818+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_zeros_data,30,4.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,3922,2026-03-09 23:38:09.491183750+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_zeros_data,5,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,4218,2026-02-06 23:03:02.943294806+00:00,test_log,test_log,LOG2,fixed_offset_False-zeros_topic-1_MiB_zeros_data,60,7.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,4321,2026-02-07 11:40:14.071466958+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-0_bytes_data,10,8785.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,3822,2026-03-09 21:41:56.941262523+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-0_bytes_data,15,13186.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,4095,2026-03-10 10:09:20.386893873+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-0_bytes_data,20,17570.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,4024,2026-03-10 01:40:31.299809026+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-0_bytes_data,25,21971.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,5014,2026-02-07 18:30:58.143925415+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-0_bytes_data,30,26373.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,3921,2026-03-10 01:33:37.976967190+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-0_bytes_data,5,4383.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-0_bytes_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,5120,2026-02-06 18:38:08.351587443+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-0_bytes_data,60,52746.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,3918,2026-02-06 23:17:07.774426857+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_non_zero_data,10,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,4022,2026-03-10 10:53:06.575667982+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_non_zero_data,15,2.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,3823,2026-03-10 09:32:36.685911592+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_non_zero_data,20,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,4022,2026-03-10 03:51:09.284715818+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_non_zero_data,25,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,4215,2026-02-07 10:23:29.659876927+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_non_zero_data,30,4.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,3925,2026-03-10 08:55:27.550457546+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_non_zero_data,5,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,4120,2026-02-06 19:18:08.771945151+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_non_zero_data,60,7.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,3918,2026-02-07 01:33:50.677456381+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_zeros_data,10,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,4223,2026-03-10 11:52:50.772044950+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_zeros_data,15,2.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,4126,2026-03-10 03:00:00.440407250+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_zeros_data,20,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,3822,2026-03-09 21:35:23.690499381+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_zeros_data,25,3.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,4122,2026-02-07 03:15:51.493071990+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_zeros_data,30,4.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,3923,2026-03-09 22:20:04.981494054+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_zeros_data,5,1.0,unsupported_operation
test_log.py::test_log[fork_Osaka-blockchain_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-opcode_LOG2-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,4018,2026-02-07 11:53:21.179086846+00:00,test_log,test_log,LOG2,fixed_offset_True-non_zero_topic-1_MiB_zeros_data,60,7.0,unsupported_operation
